# x, M, P, T, rho
0.8215541999999999, 1.1549527181136794, 368349.2988339032, 394.700543298737, 3.251698169802286
0.8229098999999999, 1.1628269992415006, 364658.42863314104, 393.5665018811171, 3.228391779472949
0.8242655999999999, 1.170367451755647, 361145.41647405765, 392.47946719166697, 3.2061458090234316
0.8256212999999999, 1.1776149061173096, 357788.7991596866, 391.4337469458784, 3.1848323704307138
0.8269769999999999, 1.1846024369911414, 354571.1709752098, 390.42472835813476, 3.16434777407188
0.8283326999999999, 1.191357283180645, 351478.1812052128, 389.4486110679424, 3.1446065475101137
0.8296883999999999, 1.197902196388925, 348497.82957658655, 388.5022194951442, 3.1255372322267347
0.8310440999999998, 1.204256413723167, 345619.95802362956, 387.5828675235921, 3.107079351869717
0.8323997999999999, 1.2104363748107148, 342835.87575449655, 386.6882587069631, 3.089181175894368
0.8337554999999999, 1.2164562610177725, 340138.07720356213, 385.8164112209511, 3.071798037401819
0.8351111999999999, 1.2223284079169825, 337520.0261871067, 384.9656004489335, 3.0548910459461602
0.8364668999999999, 1.228063625628468, 334975.9881939369, 384.1343143854768, 3.0384260874930606
0.8378225999999999, 1.233671451005824, 332500.89829828794, 383.32121852342175, 3.0223730368692228
0.8391782999999999, 1.2391603485975353, 330090.2558551741, 382.5251278694443, 3.0067051299602072
0.8405339999999999, 1.2445378725571046, 327740.03962045023, 381.744984394597, 2.991398457725767
0.8418896999999999, 1.2498107983967968, 325446.6386487559, 380.9798386823067, 2.976431554310914
0.8432453999999999, 1.254985231179968, 323206.7955230746, 380.2288348562112, 2.9617850586944665
0.8446010999999999, 1.26006669510718, 321017.5593258094, 379.49119809831853, 2.9474414344250723
0.8459567999999998, 1.2650602082646039, 318876.24638100126, 378.7662242330555, 2.9333847356921106
0.8473124999999999, 1.269970345433039, 316780.40725188673, 378.0532709738362, 2.9196004106907973
0.8486681999999999, 1.274801291209484, 314727.79881570605, 377.3517505187142, 2.9060751352554344
0.8500238999999999, 1.2795568852077541, 312716.3604913798, 376.66112324922864, 2.892796671248186
0.8513795999999999, 1.2842406607360415, 310744.193888344, 375.9808923378455, 2.87975374534008
0.8527352999999999, 1.28885587806689, 308809.54529251705, 375.3105991086978, 2.8669359447016975
0.8540909999999999, 1.2934055531955067, 306910.7905200999, 374.64981902688817, 2.85433362680562
0.8554466999999999, 1.2978924828144451, 305046.421758016, 373.99815821496884, 2.841937841067349
0.8568023999999999, 1.3023192660936709, 303215.0360820369, 373.35525041459283, 2.8297402604835855
0.8581580999999999, 1.3066883237537934, 301415.3253971568, 372.72075432539043, 2.8177331217444803
0.8595137999999999, 1.3110019148319632, 299646.0675906377, 372.09435126543696, 2.805909172570834
0.8608694999999998, 1.3152621514730167, 297906.11872332165, 371.47574310698343, 2.794261625236646
0.8622251999999999, 1.3194710120230222, 296194.40611380746, 370.8646504488433, 2.7827841154103767
