"Ma","Points:0","Points:1","Points:2","T","U:0","U:1","U:2","p"
0.23508,0.081818,0.28428,0,494.53,5.2267,-0.10283,0,8.1136e+05
0.23454,0.090909,0.28428,0,494.56,5.2146,-0.10999,0,8.115e+05
0.23396,0.1,0.28428,0,494.59,5.2018,-0.11824,0,8.1164e+05
0.23336,0.10909,0.28428,0,494.61,5.1882,-0.12771,0,8.118e+05
0.23271,0.11818,0.28428,0,494.64,5.1738,-0.13853,0,8.1196e+05
0.23203,0.12727,0.28428,0,494.67,5.1585,-0.15089,0,8.1214e+05
0.23132,0.13636,0.28428,0,494.71,5.1423,-0.16497,0,8.1232e+05
0.23056,0.14545,0.28428,0,494.74,5.125,-0.18102,0,8.1251e+05
0.22976,0.15455,0.28428,0,494.78,5.1068,-0.19931,0,8.1271e+05
0.22894,0.16364,0.28428,0,494.81,5.0877,-0.22013,0,8.1292e+05
0.22808,0.17273,0.28428,0,494.85,5.0678,-0.24382,0,8.1314e+05
0.22721,0.18182,0.28428,0,494.89,5.0473,-0.27069,0,8.1336e+05
0.22636,0.19091,0.28428,0,494.93,5.0267,-0.30107,0,8.1359e+05
0.22544,0.2,0.28428,0,494.97,5.0039,-0.34136,-8.2436e-21,8.1381e+05
0.23908,0,0.29518,0,494.35,5.3153,-0.065109,0,8.1036e+05
0.2389,0.0090909,0.29518,0,494.36,5.3114,-0.065211,0,8.1036e+05
0.23843,0.018182,0.29518,0,494.39,5.3011,-0.065732,0,8.1046e+05
0.23784,0.027273,0.29518,0,494.41,5.288,-0.066972,0,8.1061e+05
0.23729,0.036364,0.29518,0,494.43,5.2759,-0.068952,0,8.1077e+05
0.23681,0.045455,0.29518,0,494.45,5.2653,-0.071566,0,8.1091e+05
0.23633,0.054545,0.29518,0,494.48,5.2547,-0.074794,0,8.1103e+05
0.23583,0.063636,0.29518,0,494.5,5.2436,-0.078685,0,8.1116e+05
0.23529,0.072727,0.29518,0,494.53,5.2317,-0.083309,0,8.113e+05
0.23472,0.081818,0.29518,0,494.55,5.2191,-0.088741,0,8.1144e+05
0.23412,0.090909,0.29518,0,494.58,5.2058,-0.095063,0,8.116e+05
0.23349,0.1,0.29518,0,494.61,5.1917,-0.10238,0,8.1176e+05
0.23281,0.10909,0.29518,0,494.64,5.1766,-0.11081,0,8.1193e+05
0.23209,0.11818,0.29518,0,494.67,5.1605,-0.1205,0,8.1212e+05
0.23132,0.12727,0.29518,0,494.71,5.1433,-0.13165,0,8.1231e+05
0.2305,0.13636,0.29518,0,494.74,5.1248,-0.14446,0,8.1252e+05
0.22962,0.14545,0.29518,0,494.78,5.1051,-0.1592,0,8.1274e+05
0.22869,0.15455,0.29518,0,494.82,5.084,-0.17618,0,8.1297e+05
0.2277,0.16364,0.29518,0,494.87,5.0615,-0.19577,0,8.1322e+05
0.22667,0.17273,0.29518,0,494.91,5.0378,-0.2184,0,8.1348e+05
0.2256,0.18182,0.29518,0,494.96,5.0131,-0.24451,0,8.1375e+05
0.22453,0.19091,0.29518,0,495.01,4.988,-0.27455,0,8.1402e+05
0.22337,0.2,0.29518,0,495.06,4.9598,-0.31523,3.3887e-22,8.1431e+05
0.23907,0,0.30528,0,494.35,5.3152,-0.054486,0,8.1037e+05
0.23889,0.0090909,0.30528,0,494.36,5.3112,-0.054568,0,8.1036e+05
0.23839,0.018182,0.30528,0,494.39,5.3002,-0.055016,0,8.1046e+05
0.23776,0.027273,0.30528,0,494.41,5.2863,-0.05608,0,8.1063e+05
0.23718,0.036364,0.30528,0,494.43,5.2736,-0.05776,0,8.108e+05
0.23667,0.045455,0.30528,0,494.46,5.2622,-0.059973,0,8.1094e+05
0.23616,0.054545,0.30528,0,494.48,5.251,-0.062705,0,8.1107e+05
0.23562,0.063636,0.30528,0,494.51,5.2391,-0.066006,0,8.1121e+05
0.23504,0.072727,0.30528,0,494.54,5.2265,-0.069942,0,8.1136e+05
0.23443,0.081818,0.30528,0,494.56,5.213,-0.074583,0,8.1152e+05
0.23379,0.090909,0.30528,0,494.59,5.1987,-0.080005,0,8.1168e+05
0.2331,0.1,0.30528,0,494.62,5.1835,-0.086299,0,8.1185e+05
0.23237,0.10909,0.30528,0,494.66,5.1672,-0.093585,0,8.1204e+05
0.23158,0.11818,0.30528,0,494.69,5.1496,-0.10201,0,8.1224e+05
0.23073,0.12727,0.30528,0,494.73,5.1307,-0.11175,0,8.1245e+05
0.22981,0.13636,0.30528,0,494.77,5.1103,-0.12305,0,8.1268e+05
0.22882,0.14545,0.30528,0,494.82,5.0882,-0.13618,0,8.1293e+05
0.22776,0.15455,0.30528,0,494.87,5.0644,-0.15151,0,8.1319e+05
0.22662,0.16364,0.30528,0,494.92,5.0387,-0.16946,0,8.1348e+05
0.22541,0.17273,0.30528,0,494.97,5.0113,-0.19058,0,8.1378e+05
0.22414,0.18182,0.30528,0,495.03,4.9822,-0.21547,0,8.1409e+05
0.22285,0.19091,0.30528,0,495.08,4.9523,-0.24478,0,8.1442e+05
0.2214,0.2,0.30528,0,495.15,4.9183,-0.2856,4.6175e-21,8.1477e+05
0.23907,0,0.31463,0,494.35,5.3152,-0.044233,0,8.1037e+05
0.23887,0.0090909,0.31463,0,494.36,5.311,-0.044327,0,8.1037e+05
0.23835,0.018182,0.31463,0,494.39,5.2995,-0.044694,0,8.1047e+05
0.2377,0.027273,0.31463,0,494.41,5.2851,-0.045521,0,8.1064e+05
0.23709,0.036364,0.31463,0,494.44,5.2717,-0.046878,0,8.1082e+05
0.23655,0.045455,0.31463,0,494.46,5.2599,-0.048689,0,8.1097e+05
0.23602,0.054545,0.31463,0,494.49,5.2482,-0.050928,0,8.1111e+05
0.23546,0.063636,0.31463,0,494.52,5.2357,-0.053638,0,8.1125e+05
0.23485,0.072727,0.31463,0,494.54,5.2224,-0.056873,0,8.1141e+05
0.23421,0.081818,0.31463,0,494.57,5.2082,-0.060695,0,8.1157e+05
0.23353,0.090909,0.31463,0,494.61,5.1932,-0.065173,0,8.1174e+05
0.2328,0.1,0.31463,0,494.64,5.177,-0.070391,0,8.1193e+05
0.23201,0.10909,0.31463,0,494.67,5.1597,-0.076454,0,8.1213e+05
0.23117,0.11818,0.31463,0,494.71,5.1409,-0.0835,0,8.1234e+05
0.23025,0.12727,0.31463,0,494.75,5.1206,-0.091704,0,8.1257e+05
0.22925,0.13636,0.31463,0,494.8,5.0985,-0.10129,0,8.1281e+05
0.22817,0.14545,0.31463,0,494.85,5.0744,-0.11255,0,8.1308e+05
0.22699,0.15455,0.31463,0,494.9,5.0481,-0.12587,0,8.1337e+05
0.22571,0.16364,0.31463,0,494.96,5.0195,-0.14175,0,8.1369e+05
0.22433,0.17273,0.31463,0,495.02,4.9884,-0.16084,0,8.1403e+05
0.22284,0.18182,0.31463,0,495.08,4.9549,-0.18396,0,8.1439e+05
0.22131,0.19091,0.31463,0,495.15,4.9199,-0.21205,0,8.1478e+05
0.21956,0.2,0.31463,0,495.23,4.8795,-0.25272,0,8.1519e+05
0.23906,0,0.32329,0,494.35,5.3152,-0.034383,0,8.1037e+05
0.23887,0.0090909,0.32329,0,494.37,5.3109,-0.034439,0,8.1036e+05
0.23833,0.018182,0.32329,0,494.4,5.2991,-0.034686,0,8.1047e+05
0.23765,0.027273,0.32329,0,494.42,5.2842,-0.035307,0,8.1066e+05
0.23703,0.036364,0.32329,0,494.44,5.2704,-0.036364,0,8.1084e+05
0.23647,0.045455,0.32329,0,494.47,5.2582,-0.037786,0,8.1099e+05
0.23592,0.054545,0.32329,0,494.49,5.246,-0.039553,0,8.1113e+05
0.23533,0.063636,0.32329,0,494.52,5.2331,-0.041693,0,8.1128e+05
0.23471,0.072727,0.32329,0,494.55,5.2193,-0.044239,0,8.1144e+05
0.23404,0.081818,0.32329,0,494.58,5.2047,-0.047242,0,8.1161e+05
0.23333,0.090909,0.32329,0,494.61,5.189,-0.050764,0,8.1179e+05
0.23257,0.1,0.32329,0,494.65,5.1722,-0.054878,0,8.1198e+05
0.23175,0.10909,0.32329,0,494.69,5.154,-0.059679,0,8.1219e+05
0.23086,0.11818,0.32329,0,494.73,5.1344,-0.065284,0,8.1241e+05
0.22989,0.12727,0.32329,0,494.77,5.1129,-0.071849,0,8.1265e+05
0.22882,0.13636,0.32329,0,494.82,5.0894,-0.079579,0,8.1292e+05
0.22766,0.14545,0.32329,0,494.87,5.0637,-0.088749,0,8.132e+05
0.22638,0.15455,0.32329,0,494.93,5.0352,-0.099745,0,8.1352e+05
0.22497,0.16364,0.32329,0,494.99,5.0038,-0.1131,0,8.1386e+05
0.22342,0.17273,0.32329,0,495.06,4.9692,-0.12959,0,8.1424e+05
0.22172,0.18182,0.32329,0,495.13,4.9313,-0.15024,0,8.1465e+05
0.21992,0.19091,0.32329,0,495.21,4.8908,-0.17644,0,8.1509e+05
0.21785,0.2,0.32329,0,495.3,4.8433,-0.21671,0,8.1558e+05
0.23906,0,0.33131,0,494.35,5.3153,-0.025004,0,8.1037e+05
0.23886,0.0090909,0.33131,0,494.37,5.3108,-0.025085,0,8.1037e+05
0.23831,0.018182,0.33131,0,494.4,5.2988,-0.025211,0,8.1048e+05
0.23762,0.027273,0.33131,0,494.42,5.2836,-0.025573,0,8.1066e+05
0.23698,0.036364,0.33131,0,494.45,5.2694,-0.026369,0,8.1085e+05
0.23641,0.045455,0.33131,0,494.47,5.2569,-0.027442,0,8.11e+05
0.23585,0.054545,0.33131,0,494.49,5.2445,-0.028755,0,8.1115e+05
0.23525,0.063636,0.33131,0,494.52,5.2313,-0.030337,0,8.113e+05
0.23461,0.072727,0.33131,0,494.55,5.2172,-0.032211,0,8.1147e+05
0.23392,0.081818,0.33131,0,494.58,5.2021,-0.034413,0,8.1164e+05
0.23319,0.090909,0.33131,0,494.62,5.186,-0.036993,0,8.1182e+05
0.23241,0.1,0.33131,0,494.66,5.1687,-0.040012,0,8.1202e+05
0.23156,0.10909,0.33131,0,494.7,5.15,-0.043546,0,8.1224e+05
0.23063,0.11818,0.33131,0,494.74,5.1297,-0.047691,0,8.1247e+05
0.22962,0.12727,0.33131,0,494.78,5.1074,-0.052571,0,8.1272e+05
0.22851,0.13636,0.33131,0,494.83,5.0828,-0.058353,0,8.1299e+05
0.22728,0.14545,0.33131,0,494.89,5.0557,-0.065276,0,8.1329e+05
0.22592,0.15455,0.33131,0,494.95,5.0256,-0.073686,0,8.1362e+05
0.2244,0.16364,0.33131,0,495.02,4.9919,-0.084104,0,8.1399e+05
0.22269,0.17273,0.33131,0,495.09,4.954,-0.097336,0,8.144e+05
0.22078,0.18182,0.33131,0,495.17,4.9116,-0.11464,0,8.1485e+05
0.21871,0.19091,0.33131,0,495.26,4.8652,-0.13789,0,8.1535e+05
0.21621,0.2,0.33131,0,495.37,4.8089,-0.17641,-5.0161e-20,8.1593e+05
0.23906,0,0.33874,0,494.35,5.3152,-0.016082,0,8.1037e+05
0.23886,0.0090909,0.33874,0,494.37,5.3108,-0.016158,0,8.1037e+05
0.23831,0.018182,0.33874,0,494.4,5.2987,-0.016256,0,8.1048e+05
0.2376,0.027273,0.33874,0,494.42,5.2832,-0.016474,0,8.1066e+05
0.23695,0.036364,0.33874,0,494.45,5.2688,-0.016985,0,8.1085e+05
0.23637,0.045455,0.33874,0,494.47,5.2561,-0.01769,0,8.1101e+05
0.2358,0.054545,0.33874,0,494.49,5.2435,-0.018554,0,8.1116e+05
0.23519,0.063636,0.33874,0,494.52,5.2301,-0.019591,0,8.1132e+05
0.23454,0.072727,0.33874,0,494.55,5.2158,-0.020814,0,8.1148e+05
0.23385,0.081818,0.33874,0,494.59,5.2005,-0.022244,0,8.1166e+05
0.2331,0.090909,0.33874,0,494.62,5.1842,-0.023917,0,8.1185e+05
0.2323,0.1,0.33874,0,494.66,5.1665,-0.025877,0,8.1205e+05
0.23143,0.10909,0.33874,0,494.7,5.1474,-0.028177,0,8.1226e+05
0.23049,0.11818,0.33874,0,494.74,5.1266,-0.030884,0,8.125e+05
0.22945,0.12727,0.33874,0,494.79,5.1037,-0.034082,0,8.1276e+05
0.22831,0.13636,0.33874,0,494.84,5.0785,-0.037891,0,8.1304e+05
0.22703,0.14545,0.33874,0,494.9,5.0504,-0.042482,0,8.1335e+05
0.22561,0.15455,0.33874,0,494.96,5.019,-0.048121,0,8.1369e+05
0.224,0.16364,0.33874,0,495.03,4.9835,-0.055238,0,8.1408e+05
0.22217,0.17273,0.33874,0,495.11,4.943,-0.064573,0,8.1451e+05
0.22006,0.18182,0.33874,0,495.2,4.8965,-0.077498,0,8.15e+05
0.21771,0.19091,0.33874,0,495.3,4.8441,-0.096717,0,8.1556e+05
0.21482,0.2,0.33874,0,495.43,4.7794,-0.13545,5.95e-22,8.1622e+05
0.23906,0,0.34563,0,494.35,5.3153,-0.0078533,0,8.1037e+05
0.23886,0.0090909,0.34563,0,494.37,5.3108,-0.0077384,0,8.1037e+05
0.2383,0.018182,0.34563,0,494.4,5.2986,-0.0077976,0,8.1048e+05
0.23759,0.027273,0.34563,0,494.43,5.283,-0.0080843,0,8.1066e+05
0.23693,0.036364,0.34563,0,494.45,5.2684,-0.0083071,0,8.1085e+05
0.23635,0.045455,0.34563,0,494.47,5.2556,-0.0086025,0,8.1102e+05
0.23577,0.054545,0.34563,0,494.49,5.2429,-0.009024,0,8.1117e+05
0.23516,0.063636,0.34563,0,494.52,5.2295,-0.009541,0,8.1132e+05
0.23451,0.072727,0.34563,0,494.55,5.2151,-0.010146,0,8.1149e+05
0.23381,0.081818,0.34563,0,494.59,5.1997,-0.010848,0,8.1167e+05
0.23305,0.090909,0.34563,0,494.63,5.1832,-0.011665,0,8.1186e+05
0.23225,0.1,0.34563,0,494.66,5.1654,-0.012621,0,8.1206e+05
0.23137,0.10909,0.34563,0,494.7,5.146,-0.013746,0,8.1228e+05
0.23041,0.11818,0.34563,0,494.75,5.1249,-0.015072,0,8.1252e+05
0.22936,0.12727,0.34563,0,494.79,5.1018,-0.016643,0,8.1278e+05
0.22819,0.13636,0.34563,0,494.85,5.0761,-0.018521,0,8.1306e+05
0.22689,0.14545,0.34563,0,494.9,5.0475,-0.020796,0,8.1338e+05
0.22543,0.15455,0.34563,0,494.97,5.0153,-0.023613,0,8.1373e+05
0.22377,0.16364,0.34563,0,495.04,4.9787,-0.027221,0,8.1412e+05
0.22184,0.17273,0.34563,0,495.13,4.9362,-0.032104,0,8.1457e+05
0.21957,0.18182,0.34563,0,495.23,4.886,-0.039332,0,8.1509e+05
0.21684,0.19091,0.34563,0,495.34,4.8258,-0.051671,0,8.1571e+05
0.21325,0.2,0.34563,0,495.49,4.7459,-0.084051,1.0743e-19,8.165e+05
0.23907,0,0.352,0,494.35,5.3154,-0.0040142,0,8.1035e+05
0.23886,0.0090909,0.352,0,494.37,5.3109,-0.0037933,0,8.1037e+05
0.23829,0.018182,0.352,0,494.4,5.2985,-0.0038045,0,8.1048e+05
0.23758,0.027273,0.352,0,494.43,5.2828,-0.0041203,0,8.1066e+05
0.23693,0.036364,0.352,0,494.45,5.2683,-0.0042131,0,8.1086e+05
0.23634,0.045455,0.352,0,494.47,5.2555,-0.0043084,0,8.1102e+05
0.23577,0.054545,0.352,0,494.49,5.2428,-0.0045145,0,8.1117e+05
0.23515,0.063636,0.352,0,494.52,5.2293,-0.0047768,0,8.1132e+05
0.2345,0.072727,0.352,0,494.55,5.2148,-0.0050811,0,8.1149e+05
0.23379,0.081818,0.352,0,494.59,5.1994,-0.0054296,0,8.1167e+05
0.23304,0.090909,0.352,0,494.63,5.1828,-0.0058327,0,8.1186e+05
0.23223,0.1,0.352,0,494.66,5.165,-0.0063034,0,8.1207e+05
0.23135,0.10909,0.352,0,494.7,5.1456,-0.006857,0,8.1229e+05
0.23039,0.11818,0.352,0,494.75,5.1244,-0.0075113,0,8.1252e+05
0.22933,0.12727,0.352,0,494.79,5.1011,-0.0082891,0,8.1279e+05
0.22816,0.13636,0.352,0,494.85,5.0754,-0.0092217,0,8.1307e+05
0.22685,0.14545,0.352,0,494.91,5.0466,-0.010356,0,8.1339e+05
0.22538,0.15455,0.352,0,494.97,5.0142,-0.011769,0,8.1374e+05
0.22369,0.16364,0.352,0,495.05,4.9771,-0.013599,0,8.1414e+05
0.22173,0.17273,0.352,0,495.13,4.9339,-0.016137,0,8.146e+05
0.21937,0.18182,0.352,0,495.23,4.8819,-0.020122,0,8.1513e+05
0.21641,0.19091,0.352,0,495.36,4.8166,-0.027801,0,8.1577e+05
0.21227,0.2,0.352,0,495.53,4.7249,-0.052127,1.1335e-19,8.1666e+05
0.23924,0,0,0.1,494.34,5.3192,-0.017818,0,8.1032e+05
0.23942,0.0090909,0,0.1,494.33,5.3231,-0.017833,0,8.1032e+05
0.2399,0.018182,0,0.1,494.31,5.3338,-0.017915,0,8.1022e+05
0.24052,0.027273,0,0.1,494.28,5.3472,-0.01812,0,8.1006e+05
0.24108,0.036364,0,0.1,494.26,5.3595,-0.018457,0,8.099e+05
0.24157,0.045455,0,0.1,494.23,5.3704,-0.018903,0,8.0976e+05
0.24205,0.054545,0,0.1,494.21,5.381,-0.01945,0,8.0963e+05
0.24256,0.063636,0,0.1,494.18,5.3921,-0.020098,0,8.095e+05
0.24309,0.072727,0,0.1,494.16,5.4038,-0.020851,0,8.0935e+05
0.24365,0.081818,0,0.1,494.13,5.4161,-0.021713,0,8.092e+05
0.24423,0.090909,0,0.1,494.11,5.4288,-0.022686,0,8.0905e+05
0.24484,0.1,0,0.1,494.08,5.4422,-0.023772,0,8.0889e+05
0.24548,0.10909,0,0.1,494.05,5.4563,-0.024975,0,8.0872e+05
0.24616,0.11818,0,0.1,494.01,5.4712,-0.026297,0,8.0853e+05
0.24687,0.12727,0,0.1,493.98,5.4868,-0.027742,0,8.0834e+05
0.24763,0.13636,0,0.1,493.94,5.5034,-0.029314,0,8.0814e+05
0.24843,0.14545,0,0.1,493.9,5.521,-0.031016,0,8.0792e+05
0.24928,0.15455,0,0.1,493.86,5.5397,-0.032852,0,8.077e+05
0.25018,0.16364,0,0.1,493.82,5.5594,-0.034827,0,8.0745e+05
0.25114,0.17273,0,0.1,493.77,5.5805,-0.036945,0,8.0719e+05
0.25216,0.18182,0,0.1,493.72,5.6028,-0.039211,0,8.0691e+05
0.25323,0.19091,0,0.1,493.67,5.6262,-0.041628,0,8.0662e+05
0.25449,0.2,0,0.1,493.61,5.654,-0.044586,-2.393e-20,8.0629e+05
0.23925,0,0.031874,0.1,494.34,5.3192,-0.03284,0,8.1032e+05
0.23942,0.0090909,0.031874,0.1,494.33,5.323,-0.032874,0,8.1032e+05
0.23989,0.018182,0.031874,0.1,494.31,5.3334,-0.033055,0,8.1023e+05
0.24048,0.027273,0.031874,0.1,494.28,5.3464,-0.033488,0,8.1007e+05
0.24103,0.036364,0.031874,0.1,494.26,5.3583,-0.034173,0,8.0991e+05
0.2415,0.045455,0.031874,0.1,494.23,5.3688,-0.035067,0,8.0977e+05
0.24197,0.054545,0.031874,0.1,494.21,5.3791,-0.036152,0,8.0965e+05
0.24246,0.063636,0.031874,0.1,494.19,5.3898,-0.037432,0,8.0952e+05
0.24298,0.072727,0.031874,0.1,494.17,5.4012,-0.038916,0,8.0938e+05
0.24352,0.081818,0.031874,0.1,494.14,5.4131,-0.040609,0,8.0924e+05
0.24409,0.090909,0.031874,0.1,494.11,5.4255,-0.042515,0,8.0909e+05
0.24468,0.1,0.031874,0.1,494.08,5.4385,-0.044641,0,8.0893e+05
0.2453,0.10909,0.031874,0.1,494.05,5.4522,-0.046991,0,8.0876e+05
0.24596,0.11818,0.031874,0.1,494.02,5.4667,-0.049571,0,8.0858e+05
0.24666,0.12727,0.031874,0.1,493.99,5.4819,-0.052388,0,8.084e+05
0.2474,0.13636,0.031874,0.1,493.95,5.4981,-0.055448,0,8.082e+05
0.24818,0.14545,0.031874,0.1,493.92,5.5153,-0.05876,0,8.0799e+05
0.24901,0.15455,0.031874,0.1,493.88,5.5335,-0.062329,0,8.0777e+05
0.2499,0.16364,0.031874,0.1,493.83,5.5528,-0.066164,0,8.0753e+05
0.25084,0.17273,0.031874,0.1,493.79,5.5734,-0.070272,0,8.0727e+05
0.25184,0.18182,0.031874,0.1,493.74,5.5952,-0.074661,0,8.07e+05
0.25289,0.19091,0.031874,0.1,493.69,5.6182,-0.079338,0,8.0671e+05
0.25413,0.2,0.031874,0.1,493.62,5.6454,-0.085055,-2.8062e-20,8.0639e+05
0.23925,0,0.061396,0.1,494.34,5.3191,-0.06159,0,8.1032e+05
0.23941,0.0090909,0.061396,0.1,494.33,5.3226,-0.061659,0,8.1032e+05
0.23984,0.018182,0.061396,0.1,494.31,5.3319,-0.062015,0,8.1023e+05
0.24037,0.027273,0.061396,0.1,494.29,5.3438,-0.062856,0,8.1009e+05
0.24087,0.036364,0.061396,0.1,494.26,5.3546,-0.064179,0,8.0994e+05
0.2413,0.045455,0.061396,0.1,494.24,5.3641,-0.065899,0,8.0982e+05
0.24173,0.054545,0.061396,0.1,494.22,5.3735,-0.067983,0,8.0971e+05
0.24218,0.063636,0.061396,0.1,494.2,5.3833,-0.07044,0,8.0959e+05
0.24265,0.072727,0.061396,0.1,494.18,5.3937,-0.073286,0,8.0946e+05
0.24315,0.081818,0.061396,0.1,494.16,5.4046,-0.076534,0,8.0933e+05
0.24367,0.090909,0.061396,0.1,494.13,5.4159,-0.080192,0,8.0919e+05
0.24422,0.1,0.061396,0.1,494.11,5.4279,-0.084271,0,8.0905e+05
0.2448,0.10909,0.061396,0.1,494.08,5.4405,-0.088782,0,8.0889e+05
0.24541,0.11818,0.061396,0.1,494.05,5.4539,-0.093736,0,8.0873e+05
0.24606,0.12727,0.061396,0.1,494.02,5.468,-0.099147,0,8.0856e+05
0.24674,0.13636,0.061396,0.1,493.98,5.483,-0.10503,0,8.0837e+05
0.24748,0.14545,0.061396,0.1,493.95,5.499,-0.11139,0,8.0818e+05
0.24826,0.15455,0.061396,0.1,493.91,5.5159,-0.11826,0,8.0797e+05
0.24909,0.16364,0.061396,0.1,493.87,5.534,-0.12563,0,8.0774e+05
0.24997,0.17273,0.061396,0.1,493.83,5.5532,-0.13353,0,8.075e+05
0.25092,0.18182,0.061396,0.1,493.78,5.5738,-0.14197,0,8.0725e+05
0.25191,0.19091,0.061396,0.1,493.73,5.5954,-0.15097,0,8.0697e+05
0.2531,0.2,0.061396,0.1,493.67,5.6211,-0.16198,-2.3026e-20,8.0666e+05
0.23926,0,0.08874,0.1,494.34,5.3189,-0.085349,0,8.1032e+05
0.23939,0.0090909,0.08874,0.1,494.33,5.3218,-0.085446,0,8.1032e+05
0.23975,0.018182,0.08874,0.1,494.31,5.3298,-0.085943,0,8.1024e+05
0.24021,0.027273,0.08874,0.1,494.3,5.3398,-0.087123,0,8.1012e+05
0.24063,0.036364,0.08874,0.1,494.28,5.349,-0.088983,0,8.1e+05
0.241,0.045455,0.08874,0.1,494.26,5.3572,-0.091406,0,8.0989e+05
0.24137,0.054545,0.08874,0.1,494.24,5.3652,-0.094346,0,8.098e+05
0.24176,0.063636,0.08874,0.1,494.22,5.3736,-0.097816,0,8.097e+05
0.24217,0.072727,0.08874,0.1,494.2,5.3825,-0.10184,0,8.0959e+05
0.2426,0.081818,0.08874,0.1,494.18,5.3919,-0.10644,0,8.0947e+05
0.24305,0.090909,0.08874,0.1,494.16,5.4018,-0.11162,0,8.0935e+05
0.24353,0.1,0.08874,0.1,494.14,5.4122,-0.1174,0,8.0922e+05
0.24404,0.10909,0.08874,0.1,494.11,5.4232,-0.12381,0,8.0909e+05
0.24458,0.11818,0.08874,0.1,494.09,5.4349,-0.13085,0,8.0895e+05
0.24515,0.12727,0.08874,0.1,494.06,5.4473,-0.13855,0,8.0879e+05
0.24577,0.13636,0.08874,0.1,494.03,5.4606,-0.14693,0,8.0863e+05
0.24642,0.14545,0.08874,0.1,494,5.4747,-0.156,0,8.0846e+05
0.24712,0.15455,0.08874,0.1,493.97,5.4898,-0.1658,0,8.0827e+05
0.24787,0.16364,0.08874,0.1,493.93,5.506,-0.17633,0,8.0807e+05
0.24868,0.17273,0.08874,0.1,493.89,5.5233,-0.18763,0,8.0785e+05
0.24954,0.18182,0.08874,0.1,493.85,5.5418,-0.19971,0,8.0762e+05
0.25045,0.19091,0.08874,0.1,493.8,5.5613,-0.2126,0,8.0737e+05
0.25155,0.2,0.08874,0.1,493.75,5.5847,-0.22842,-1.0661e-20,8.0708e+05
0.23926,0,0.11407,0.1,494.34,5.3186,-0.10308,0,8.1032e+05
0.23936,0.0090909,0.11407,0.1,494.33,5.3209,-0.1032,0,8.1032e+05
0.23965,0.018182,0.11407,0.1,494.32,5.3271,-0.10382,0,8.1026e+05
0.24001,0.027273,0.11407,0.1,494.31,5.335,-0.1053,0,8.1016e+05
0.24034,0.036364,0.11407,0.1,494.29,5.3423,-0.10762,0,8.1007e+05
0.24064,0.045455,0.11407,0.1,494.28,5.3487,-0.11064,0,8.0998e+05
0.24093,0.054545,0.11407,0.1,494.26,5.3551,-0.1143,0,8.0991e+05
0.24124,0.063636,0.11407,0.1,494.25,5.3618,-0.11863,0,8.0982e+05
0.24157,0.072727,0.11407,0.1,494.23,5.3689,-0.12365,0,8.0974e+05
0.24192,0.081818,0.11407,0.1,494.21,5.3765,-0.12939,0,8.0965e+05
0.24229,0.090909,0.11407,0.1,494.2,5.3845,-0.13587,0,8.0955e+05
0.24268,0.1,0.11407,0.1,494.18,5.3929,-0.14311,0,8.0944e+05
0.2431,0.10909,0.11407,0.1,494.16,5.402,-0.15113,0,8.0933e+05
0.24355,0.11818,0.11407,0.1,494.14,5.4116,-0.15997,0,8.0921e+05
0.24404,0.12727,0.11407,0.1,494.11,5.4219,-0.16963,0,8.0909e+05
0.24455,0.13636,0.11407,0.1,494.09,5.433,-0.18017,0,8.0895e+05
0.24511,0.14545,0.11407,0.1,494.06,5.4449,-0.19159,0,8.088e+05
0.24572,0.15455,0.11407,0.1,494.03,5.4577,-0.20394,0,8.0864e+05
0.24637,0.16364,0.11407,0.1,494,5.4714,-0.21724,0,8.0847e+05
0.24707,0.17273,0.11407,0.1,493.97,5.4863,-0.23153,0,8.0828e+05
0.24783,0.18182,0.11407,0.1,493.93,5.5023,-0.24682,0,8.0808e+05
0.24863,0.19091,0.11407,0.1,493.89,5.5192,-0.26315,0,8.0786e+05
0.24961,0.2,0.11407,0.1,493.85,5.5398,-0.28324,-3.7322e-21,8.0761e+05
0.23925,0,0.13753,0.1,494.34,5.3182,-0.11556,0,8.1032e+05
0.23932,0.0090909,0.13753,0.1,494.34,5.3198,-0.11569,0,8.1032e+05
0.23952,0.018182,0.13753,0.1,494.33,5.3241,-0.11641,0,8.1028e+05
0.23978,0.027273,0.13753,0.1,494.32,5.3297,-0.1181,0,8.1021e+05
0.24001,0.036364,0.13753,0.1,494.3,5.3348,-0.12078,0,8.1014e+05
0.24022,0.045455,0.13753,0.1,494.3,5.3393,-0.12427,0,8.1008e+05
0.24043,0.054545,0.13753,0.1,494.29,5.3438,-0.12851,0,8.1003e+05
0.24066,0.063636,0.13753,0.1,494.27,5.3486,-0.13352,0,8.0997e+05
0.2409,0.072727,0.13753,0.1,494.26,5.3538,-0.13934,0,8.0991e+05
0.24115,0.081818,0.13753,0.1,494.25,5.3593,-0.146,0,8.0984e+05
0.24143,0.090909,0.13753,0.1,494.24,5.3652,-0.15354,0,8.0977e+05
0.24173,0.1,0.13753,0.1,494.22,5.3714,-0.16196,0,8.0969e+05
0.24205,0.10909,0.13753,0.1,494.21,5.3782,-0.17131,0,8.0961e+05
0.2424,0.11818,0.13753,0.1,494.19,5.3855,-0.18163,0,8.0951e+05
0.24277,0.12727,0.13753,0.1,494.17,5.3934,-0.19294,0,8.0942e+05
0.24318,0.13636,0.13753,0.1,494.16,5.402,-0.20528,0,8.0931e+05
